timestamp,phase,cpu_percent,mem_mb
1783135125.2512584,pull,0.0,51.97
1783135125.2714365,pull,6.36,51.97
1783135125.2916303,pull,5.95,52.2
1783135125.3118813,pull,5.56,52.2
1783135125.332119,pull,6.16,52.2
1783135125.35235,pull,7.47,52.59
1783135125.372644,pull,4.35,52.72
1783135125.3928597,commit,0.0,52.61
1783135125.413089,commit,0.0,52.57
1783135125.4333506,commit,0.0,52.57
1783135125.4536293,commit,0.0,52.57
1783135125.4739575,commit,0.0,52.57
1783135125.4942234,commit,0.0,52.57
1783135125.5144475,commit,0.0,52.57
1783135125.5346708,commit,0.0,52.57
1783135125.5549796,commit,0.0,52.57
1783135125.5752087,commit,0.0,52.57
1783135125.5954666,commit,0.0,52.57
1783135125.615695,commit,0.0,52.57
1783135125.6359837,commit,0.0,52.57
1783135125.6561995,commit,0.0,52.57
1783135125.676365,commit,0.0,52.57
1783135125.6966815,commit,0.0,52.57
1783135125.716955,commit,0.0,52.57
1783135125.7371721,commit,0.0,52.57
1783135125.7574146,commit,0.0,52.57
1783135125.777648,commit,0.0,52.57
1783135125.797974,commit,0.0,52.57
1783135125.818315,push,2.55,52.56
1783135125.8385808,push,6.46,52.56
1783135125.8588471,push,5.51,52.8
1783135125.8790848,push,6.16,52.8
1783135125.8992858,push,6.87,53.11
1783135125.919467,push,6.02,52.98
1783135125.939738,push,6.24,52.98
1783135125.9600236,push,3.28,52.55
1783135125.980268,push,6.16,52.55
1783135126.0004315,push,4.79,52.91
1783135126.020684,push,5.19,52.85
1783135126.0409467,push,6.16,52.85
1783135126.0611467,push,3.96,52.82
1783135126.08137,push,6.14,52.82
1783135126.1016157,push,4.7,53.13
1783135126.1219084,push,6.01,53.13
1783135126.1421847,push,6.13,53.13
1783135126.1624675,push,4.06,52.99
1783135126.1827102,push,6.15,52.99
1783135126.2029264,push,3.82,52.99
1783135126.2231154,push,6.13,52.99
1783135126.243393,push,6.47,52.9
1783135126.2636056,push,4.19,53.41
1783135126.283741,push,6.19,53.4
1783135126.3038514,push,4.04,53.29
1783135126.3240917,push,6.16,53.29
1783135126.3443835,push,5.69,53.29
1783135126.3646066,push,4.45,53.41
1783135126.384811,push,6.17,53.41
1783135126.4049194,push,3.88,53.36
1783135126.4251504,push,6.16,53.36
1783135126.4453604,push,5.99,53.51
1783135126.4656384,push,4.8,53.81
1783135126.4859414,push,6.14,53.81
1783135126.5061467,push,3.85,54.12
1783135126.5263524,push,2.39,55.23
1783135126.5466323,push,2.91,55.52
