timestamp,phase,cpu_percent,mem_mb
1783125277.7105901,pull,20.75,47.59
1783125277.7309804,pull,6.09,47.59
1783125277.7513645,pull,6.1,47.59
1783125277.7716544,pull,6.43,47.59
1783125277.7919533,pull,5.6,47.55
1783125277.8121784,pull,5.85,47.52
1783125277.8326113,pull,6.39,47.52
1783125277.852923,pull,6.12,47.52
1783125277.87318,pull,6.15,47.52
1783125277.8935225,pull,5.85,47.78
1783125277.9138849,pull,8.04,47.82
1783125277.9343693,pull,0.0,47.82
1783125277.9550333,commit,0.0,47.82
1783125277.9757438,commit,0.0,47.82
1783125277.9963222,push,0.78,47.77
1783125278.0167813,push,6.39,47.77
1783125278.037105,push,6.11,47.77
1783125278.0572898,push,6.17,47.77
1783125278.0776563,push,6.47,47.77
1783125278.097939,push,5.14,48.02
1783125278.1183808,push,6.08,48.02
1783125278.1387024,push,6.39,48.02
1783125278.1589627,push,6.14,48.02
1783125278.1793313,push,5.64,47.73
1783125278.1996932,push,6.42,47.73
1783125278.2201364,push,6.06,47.73
1783125278.2404501,push,6.42,47.73
1783125278.2607381,push,6.19,47.98
1783125278.2811024,push,3.55,48.01
1783125278.3015287,push,6.37,47.97
1783125278.321933,push,6.07,47.97
1783125278.342151,push,6.12,47.97
1783125278.362511,push,6.42,47.97
1783125278.382815,push,2.88,48.11
1783125278.4031868,push,5.45,48.11
1783125278.423644,push,6.39,48.11
1783125278.4439342,push,6.12,48.11
1783125278.4643137,push,6.1,48.11
1783125278.4846432,push,3.74,48.14
1783125278.5050125,push,22.47,51.65
1783125278.5255294,push,6.35,51.65
1783125278.545794,push,6.12,51.65
1783125278.5660822,push,6.13,51.65
1783125278.5863812,push,5.91,51.63
1783125278.6068,push,2.41,51.37
1783125278.6271338,push,2.71,51.67
