timestamp,phase,cpu_percent,mem_mb
1783133421.747422,clone,0.0,3.84
1783133421.7675693,clone,0.0,3.08
1783133421.7877944,clone,0.14,2.8
1783133421.8080096,clone,0.0,2.8
1783133421.828193,clone,0.0,2.8
1783133421.8485868,clone,1.11,3.05
1783133421.868867,clone,0.0,3.05
1783133421.8891177,clone,0.17,2.75
1783133421.9094605,clone,0.0,2.75
1783133421.929761,add,0.0,2.69
1783133421.950087,add,0.0,2.54
1783133421.970446,commit,0.0,2.54
1783133421.9907908,push,0.6,2.99
1783133422.0114796,push,0.0,2.99
1783133422.0320575,push,0.02,2.99
