timestamp,phase,cpu_percent,mem_mb
1783135155.566977,pull,0.0,51.78
1783135155.5871813,pull,6.17,51.78
1783135155.6073604,pull,5.87,51.85
1783135155.6276226,pull,5.88,51.85
1783135155.647855,pull,6.16,51.85
1783135155.6681392,pull,8.62,55.8
1783135155.6884506,pull,2.08,56.64
1783135155.708916,commit,0.0,56.54
1783135155.7292588,commit,0.0,56.45
1783135155.7495701,commit,0.0,56.45
1783135155.7698424,commit,0.0,56.45
1783135155.790097,commit,0.0,56.45
1783135155.8103476,commit,0.0,56.45
1783135155.8306544,commit,0.0,56.45
1783135155.8508773,commit,0.0,56.45
1783135155.8711257,commit,0.0,56.45
1783135155.891343,commit,0.0,56.45
1783135155.9115727,commit,0.0,56.45
1783135155.931772,commit,0.0,56.45
1783135155.9520054,commit,0.0,56.31
1783135155.972314,commit,0.0,56.31
1783135155.9925475,commit,0.0,56.31
1783135156.0127776,commit,0.03,56.31
1783135156.0329967,commit,0.0,56.31
1783135156.0532691,commit,0.0,56.31
1783135156.073484,commit,0.0,56.31
1783135156.0937002,commit,0.0,56.31
1783135156.1140149,push,0.0,56.31
1783135156.134734,push,4.81,56.58
1783135156.154993,push,6.16,56.58
1783135156.1752222,push,5.44,56.53
1783135156.1956072,push,6.42,56.53
1783135156.2159274,push,6.44,56.94
1783135156.2362278,push,6.13,56.94
1783135156.2564528,push,5.42,57.09
1783135156.27677,push,4.79,56.87
1783135156.2970428,push,6.14,56.87
1783135156.31729,push,3.72,57.22
1783135156.3375475,push,6.46,57.22
1783135156.3578098,push,4.81,57.96
1783135156.3780904,push,5.18,58.2
1783135156.3983283,push,6.17,58.2
1783135156.41871,push,4.2,58.44
1783135156.4392102,push,6.07,58.44
1783135156.4594588,push,4.99,58.5
1783135156.4798415,push,4.98,58.73
1783135156.5002363,push,6.11,58.73
1783135156.52045,push,3.73,58.96
1783135156.5406697,push,6.17,58.96
1783135156.5608153,push,7.02,61.08
1783135156.5810816,push,5.43,60.86
1783135156.6013324,push,6.16,60.86
1783135156.6216497,push,4.29,61.15
1783135156.6419973,push,6.13,61.15
1783135156.6623113,push,3.98,61.32
1783135156.6825793,push,6.46,61.32
1783135156.7028015,push,5.93,61.03
1783135156.723115,push,4.38,61.28
1783135156.743358,push,6.15,61.28
1783135156.7635918,push,4.85,61.27
1783135156.7838387,push,6.15,61.27
1783135156.8042083,push,5.31,61.56
1783135156.8245478,push,2.33,60.99
1783135156.844838,push,2.81,61.33
1783135156.865099,push,2.59,61.17
