phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1427464485168457,0,0.00907,20.34765625
commit,0.40941452980041504,0,0.39697399999999994,59.859375
push,0.7548964023590088,0,0.017578,20.34765625
