timestamp,phase,cpu_percent,mem_mb
1783125020.5587099,pull,0.0,47.09
1783125020.5790405,pull,6.1,47.09
1783125020.5992827,pull,6.13,47.09
1783125020.6195943,pull,6.43,47.09
1783125020.6399634,pull,5.71,46.95
1783125020.6603036,pull,5.99,47.31
1783125020.680786,pull,6.06,47.31
1783125020.7011185,pull,6.09,47.31
1783125020.7217052,pull,6.34,47.31
1783125020.742011,pull,5.46,47.23
1783125020.7623887,pull,9.37,49.74
1783125020.7835808,pull,0.58,49.87
1783125020.8042054,commit,0.0,49.8
1783125020.8247929,commit,0.0,49.8
1783125020.8454115,push,0.0,49.8
1783125020.8658743,push,5.06,49.8
1783125020.8862224,push,6.12,49.8
1783125020.9066007,push,6.41,49.8
1783125020.9268875,push,6.13,49.8
1783125020.9471855,push,5.35,49.7
1783125020.9675477,push,6.42,49.7
1783125020.9878566,push,6.11,49.7
1783125021.0082943,push,6.12,49.7
1783125021.0286357,push,6.34,49.71
1783125021.048896,push,6.0,49.71
1783125021.069189,push,6.13,49.71
1783125021.089454,push,6.44,49.71
1783125021.1098092,push,6.11,49.71
1783125021.1301112,push,4.46,49.94
1783125021.1506598,push,5.68,49.94
1783125021.1710405,push,6.08,49.94
1783125021.1913419,push,6.12,49.94
1783125021.2117147,push,6.41,49.94
1783125021.232023,push,2.66,49.73
1783125021.2525015,push,5.74,49.73
1783125021.2729955,push,6.04,49.73
1783125021.2933886,push,6.4,49.73
1783125021.3137717,push,6.09,49.73
1783125021.3340924,push,3.36,49.76
1783125021.3546247,push,5.7,49.53
1783125021.3749764,push,6.09,49.53
1783125021.3953083,push,6.11,49.53
1783125021.4156196,push,6.43,49.53
1783125021.4359035,push,4.05,49.74
1783125021.4562552,push,5.62,52.02
1783125021.476824,push,20.82,52.59
1783125021.4977884,push,1.17,52.64
