timestamp,phase,cpu_percent,mem_rss_mb
1783125020.5616844,pull,0.0,11.004
1783125020.5970898,pull,0.0,11.004
1783125020.6306293,pull,0.0,11.004
1783125020.6672628,pull,0.0,11.352
1783125020.7016447,pull,0.0,11.352
1783125020.7350996,pull,0.0,11.352
1783125020.7746499,pull,0.0,0.0
1783125020.8169532,commit,0.0,0.0
1783125020.8573427,push,0.0,11.273
1783125020.8922682,push,0.0,11.273
1783125020.9252355,push,0.0,11.273
1783125020.9599323,push,0.0,11.723
1783125020.9932673,push,0.0,11.723
1783125021.0267897,push,0.0,11.723
1783125021.0616665,push,0.0,11.789
1783125021.09533,push,0.0,11.789
1783125021.132603,push,0.0,11.789
1783125021.1683137,push,0.0,11.789
1783125021.201857,push,0.0,11.789
1783125021.2384534,push,0.0,11.789
1783125021.2730641,push,0.0,11.789
1783125021.306366,push,0.0,11.789
1783125021.344071,push,0.0,11.789
1783125021.379556,push,0.0,11.789
1783125021.4124744,push,0.0,11.789
1783125021.44958,push,0.0,11.789
1783125021.4879344,push,26.1,0.0
