timestamp,phase,cpu_percent,mem_rss_mb
1783133395.405041,clone,0.0,7.539
1783133395.4355648,clone,0.0,7.539
1783133395.465923,clone,0.0,7.539
1783133395.4959195,clone,0.0,14.48
1783133395.5260222,clone,0.0,14.48
1783133395.5630052,add,0.0,0.0
1783133395.5940728,commit,0.0,0.0
1783133395.6269479,push,0.0,8.086
1783133395.6570404,push,0.0,8.086
