phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1507580280303955,0,0.014816999999999999,18.6328125
add,0.02915167808532715,0,0.0024939999999999997,19.1328125
commit,0.030997037887573242,0,0.005813,19.1328125
push,0.06315946578979492,0,0.008745,19.1328125
