timestamp,phase,cpu_percent,mem_rss_mb
1783125216.7077606,pull,0.0,11.047
1783125216.7429333,pull,0.0,11.047
1783125216.7764754,pull,0.0,11.047
1783125216.8120391,pull,0.0,11.395
1783125216.8468633,pull,0.0,11.395
1783125216.8806567,pull,0.0,11.395
1783125216.918565,pull,0.0,0.0
1783125216.9571257,commit,0.0,0.0
1783125216.9923499,push,0.0,11.184
1783125217.023542,push,0.0,11.184
1783125217.0540693,push,0.0,11.57
1783125217.0822124,push,0.0,11.57
1783125217.1119282,push,0.0,11.637
1783125217.1420083,push,0.0,11.637
1783125217.1729383,push,0.0,11.637
1783125217.2022278,push,0.0,11.637
1783125217.2317595,push,0.0,11.637
1783125217.2647107,push,0.0,11.637
1783125217.2956767,push,0.0,11.637
1783125217.3269684,push,0.0,11.637
1783125217.3581543,push,0.0,12.043
