phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.14991474151611328,0,0.024055999999999998,19.1015625
add,0.02941131591796875,0,0.004177,19.1015625
commit,0.03403639793395996,0,0.006738999999999999,19.1015625
push,0.061033010482788086,0,0.007764,19.1015625
