timestamp,phase,cpu_percent,mem_mb
1783135983.4946783,clone,0.0,3.61
1783135983.5148284,clone,0.0,3.35
1783135983.5350935,clone,0.23,3.35
1783135983.5553668,clone,0.0,3.35
1783135983.5756426,clone,0.14,3.57
1783135983.5959928,clone,0.77,3.31
1783135983.6163156,clone,0.0,3.31
1783135983.63645,clone,0.18,2.73
1783135983.6566422,add,0.0,2.73
1783135983.676796,commit,0.0,2.73
1783135983.6971056,commit,0.0,2.72
1783135983.7173755,push,0.67,3.16
1783135983.7376068,push,0.0,3.16
1783135983.7578502,push,1.23,3.51
