timestamp,phase,cpu_percent,mem_mb
1783133402.293305,clone,0.0,4.04
1783133402.3134413,clone,0.0,3.28
1783133402.3337033,clone,0.09,3.28
1783133402.3539743,clone,0.17,3.28
1783133402.3746326,clone,0.0,3.28
1783133402.3956552,clone,1.15,3.54
1783133402.4161246,clone,0.0,3.54
1783133402.4363549,clone,0.27,3.16
1783133402.4570289,add,0.0,2.77
1783133402.4772177,commit,0.0,2.77
1783133402.4974735,commit,0.0,2.75
1783133402.5178022,push,0.73,3.47
1783133402.5380926,push,0.0,3.47
1783133402.558402,push,1.83,4.36
