phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15078377723693848,0,0.015467,19.2578125
add,0.029107332229614258,0,0.002688,19.2578125
commit,0.03144550323486328,0,0.007103,19.2578125
push,0.06097745895385742,0,0.008225,19.2578125
