phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1534886360168457,0,0.013916,19.3828125
add,0.03275585174560547,0,0.0029579999999999997,19.3828125
commit,0.03176283836364746,0,0.00531,19.3828125
push,0.06259560585021973,0,0.00947,19.3828125
