timestamp,phase,cpu_percent,mem_mb
1783133417.1588628,clone,0.0,3.51
1783133417.179064,clone,0.0,3.0
1783133417.1992915,clone,0.13,2.98
1783133417.2195687,clone,0.0,2.98
1783133417.2399242,clone,0.23,3.16
1783133417.2603078,clone,1.37,3.24
1783133417.2807112,clone,0.0,3.24
1783133417.3011382,clone,0.23,2.98
1783133417.3214228,add,0.0,2.96
1783133417.3417273,add,0.0,2.96
1783133417.3620284,commit,0.0,2.96
1783133417.3823516,push,0.26,3.2
1783133417.4027836,push,0.55,3.41
1783133417.4230707,push,0.0,3.41
