phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14440059661865234,0,0.009441999999999999,20.34765625
commit,0.4103994369506836,0,0.399563,60.2265625
push,0.7733924388885498,0,0.016939,20.34765625
