timestamp,phase,cpu_percent,mem_rss_mb
1783125128.260808,pull,0.0,11.199
1783125128.2906408,pull,0.0,11.199
1783125128.3211565,pull,0.0,11.551
1783125128.3498237,pull,0.0,11.551
1783125128.385218,commit,0.0,0.0
1783125128.417899,push,0.0,11.094
1783125128.4476738,push,0.0,11.094
1783125128.478031,push,0.0,11.41
1783125128.5095966,push,0.0,11.477
1783125128.5405536,push,0.0,11.477
1783125128.572186,push,0.0,11.477
1783125128.6034713,push,0.0,11.477
1783125128.6342013,push,0.0,11.477
1783125128.6621685,push,0.0,11.477
1783125128.6931229,push,0.0,11.477
1783125128.7245996,push,0.0,11.477
1783125128.7573237,push,0.0,11.477
