phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15216279029846191,0,0.012487,19.3828125
add,0.030482053756713867,0,0.0024019999999999996,19.3828125
commit,0.03157448768615723,0,0.005972,19.3828125
push,0.06253504753112793,0,0.008001999999999999,19.3828125
