timestamp,phase,cpu_percent,mem_mb
1783125262.2996163,pull,0.0,51.25
1783125262.3199596,pull,6.11,51.25
1783125262.3402689,pull,6.1,51.25
1783125262.3605878,pull,6.42,51.25
1783125262.3809578,pull,6.14,51.5
1783125262.4013093,pull,5.15,51.25
1783125262.4218397,pull,6.36,51.25
1783125262.4421427,pull,6.13,51.25
1783125262.4624362,pull,6.43,51.25
1783125262.4828668,pull,5.35,51.3
1783125262.5032113,pull,7.6,51.06
1783125262.5237288,pull,4.43,51.38
1783125262.5440867,commit,0.0,51.3
1783125262.5647478,commit,0.0,51.23
1783125262.5853324,push,0.5,51.08
1783125262.605745,push,6.18,51.08
1783125262.626027,push,6.13,51.08
1783125262.6462233,push,6.16,51.08
1783125262.6665466,push,6.41,51.08
1783125262.6868594,push,5.19,51.23
1783125262.7072484,push,6.07,51.23
1783125262.7275422,push,6.41,51.08
1783125262.7477977,push,6.14,51.08
1783125262.7681231,push,5.96,51.46
1783125262.7884746,push,6.41,51.46
1783125262.808827,push,6.1,51.46
1783125262.8291397,push,6.13,51.46
1783125262.8494282,push,6.4,51.46
1783125262.8699632,push,3.66,51.64
1783125262.8903599,push,6.09,51.64
1783125262.9107716,push,6.36,51.64
1783125262.9310799,push,6.11,51.64
1783125262.9514885,push,6.4,51.64
1783125262.9718113,push,2.43,51.7
1783125262.9922066,push,6.0,51.7
1783125263.0125754,push,6.41,51.7
1783125263.0328727,push,6.12,51.7
1783125263.0532131,push,6.12,51.7
1783125263.0735276,push,3.27,51.82
1783125263.0939302,push,6.06,51.82
1783125263.1142647,push,6.11,51.82
1783125263.1345818,push,6.44,51.82
1783125263.1549094,push,6.11,51.82
1783125263.1752183,push,3.38,51.73
1783125263.1956935,push,7.11,55.24
1783125263.2161603,push,20.05,55.16
