phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.24927473068237305,0,0.014983,20.109375
commit,0.03975987434387207,0,0.015704,20.109375
push,0.6610171794891357,0,0.019371,20.109375
