phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1417381763458252,0,0.009583,20.34765625
commit,0.41379237174987793,0,0.39926999999999996,60.1796875
push,0.7764134407043457,0,0.018455,20.34765625
