timestamp,phase,cpu_percent,mem_rss_mb
1783135033.911319,pull,0.0,11.145
1783135033.9388828,pull,0.0,11.145
1783135033.966651,pull,0.0,11.41
1783135033.9939742,pull,0.0,11.41
1783135034.0220554,pull,0.0,11.602
1783135034.057284,commit,0.0,14.488
1783135034.0855925,commit,106.0,30.352
1783135034.1143765,commit,104.2,43.316
1783135034.14243,commit,106.9,50.211
1783135034.1696107,commit,73.6,51.371
1783135034.1969929,commit,109.6,52.801
1783135034.2236319,commit,112.6,54.109
1783135034.2506783,commit,74.0,54.812
1783135034.2775068,commit,111.8,55.68
1783135034.303994,commit,113.3,57.375
1783135034.3310156,commit,74.0,58.656
1783135034.3577998,commit,112.0,58.996
1783135034.38415,commit,113.9,59.734
1783135034.4105856,commit,75.7,59.934
1783135034.439481,commit,103.9,60.445
1783135034.4698389,push,0.0,11.242
1783135034.4978447,push,0.0,11.242
1783135034.525315,push,0.0,11.719
1783135034.5524333,push,0.0,11.719
1783135034.58077,push,0.0,11.863
1783135034.6082752,push,0.0,11.863
1783135034.6357934,push,0.0,11.891
1783135034.6627643,push,0.0,11.891
1783135034.689959,push,0.0,11.891
1783135034.7175004,push,0.0,11.891
1783135034.7447786,push,0.0,11.891
1783135034.7725372,push,0.0,11.891
1783135034.7999306,push,0.0,11.891
1783135034.827217,push,0.0,11.891
1783135034.854035,push,0.0,11.891
1783135034.8820896,push,0.0,11.891
1783135034.908609,push,0.0,11.891
1783135034.9362364,push,0.0,11.891
1783135034.9637394,push,0.0,11.891
1783135034.992287,push,0.0,11.891
1783135035.019717,push,0.0,11.891
1783135035.0487232,push,0.0,11.891
1783135035.076461,push,0.0,11.891
1783135035.1035972,push,0.0,11.891
1783135035.1313524,push,0.0,11.891
1783135035.1584952,push,0.0,11.891
1783135035.1870115,push,0.0,11.891
1783135035.215733,push,0.0,11.891
