phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15416669845581055,0,0.018018,19.3828125
add,0.028624534606933594,0,0.002045,19.3828125
commit,0.03089141845703125,0,0.0059039999999999995,19.3828125
push,0.062191009521484375,0,0.008553,19.3828125
